;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2_Público;3_Entre 35 y 44 años;2_Mujer;50.358;49.742;49.545;52.059;53.266;53.872;53.344;52.893;55.102;55.896;56.172;56.350;54.905;56.299;56.849;57.351;57.911;58.573;59.054;59.308;59.742;60.407;60.914;61.088;59.682;60.484;60.672;61.849;62.344;62.429;62.465;62.327;62.904;63.514;64.186;64.859;63.833;64.631;65.491;66.221;66.264;66.797;67.180;67.116;67.431;67.871;68.798;68.990;68.599;70.876;71.269;71.742;72.595;73.267;73.237;73.333;73.468;74.056;75.156;75.479;73.457;74.735;75.349;76.011;76.372;77.297;77.686;77.669;78.824;80.126;81.151;81.353;80.410;81.295;81.726;82.008;82.713;83.242;83.692;83.634;83.963;84.404;84.590;84.518;82.558;82.931;83.200;83.505;83.787;84.524;85.009;85.462;85.712;86.657;87.360;87.940;86.840;87.640;88.255;88.662;89.298;89.579;89.984;90.669;90.899;91.819;92.603;93.256;92.830;93.443;93.803;94.545;95.786;96.534;97.057;96.944;97.095;97.890;98.507;98.965;97.948;98.416;98.483;98.471;99.161;98.584;98.879;98.975;99.442;100.343;101.001;101.295;99.734;100.334;100.543;100.764;100.347;100.614;100.538;100.900;100.771;100.763;101.253;101.647;100.525;101.192;101.559;102.047;102.789;103.260;103.530;103.678;103.998;104.178;104.420;105.266;103.599;104.933;105.664;106.193;106.816;107.724;108.237;108.785;109.270;109.940;110.734;111.578;110.744;111.481;111.668
;2_Público;4_Entre 45 y 64 años;1_Hombre;96.564;97.188;97.340;98.231;98.729;99.201;99.968;99.644;100.567;100.531;100.792;100.920;99.950;102.706;103.392;103.701;104.365;105.226;105.753;106.203;106.889;107.188;107.924;108.333;107.756;108.850;109.388;110.838;111.224;111.406;111.802;112.021;112.414;112.965;112.360;112.524;111.355;111.311;111.691;112.180;112.248;112.556;112.839;113.020;112.941;113.432;113.969;114.227;113.658;114.460;114.678;115.460;116.587;117.009;117.257;117.437;117.657;117.519;116.576;115.818;114.772;115.520;115.563;115.878;116.302;116.436;116.975;117.385;117.354;117.798;118.189;117.795;117.190;117.863;118.086;118.100;118.341;118.771;118.812;118.940;119.206;119.515;119.442;119.057;116.846;117.031;116.993;116.819;117.074;117.057;116.600;116.001;116.153;116.662;116.468;116.451;115.943;116.313;116.708;116.441;116.870;116.741;117.056;117.475;117.481;118.010;118.357;118.820;118.652;118.927;119.096;119.226;119.484;119.577;119.867;119.981;119.949;120.424;120.718;120.861;119.580;119.802;119.803;119.234;120.382;118.529;118.592;118.562;118.405;118.214;118.527;118.403;117.447;117.760;117.592;117.036;116.909;116.825;116.497;116.333;115.518;114.574;114.755;114.566;113.820;113.973;114.168;113.941;114.123;114.353;114.632;114.755;114.718;114.682;114.963;115.282;114.634;115.449;115.567;115.458;115.932;116.602;116.846;117.349;117.460;117.499;118.122;118.537;118.554;119.402;119.320
;2_Público;4_Entre 45 y 64 años;2_Mujer;82.017;81.873;82.141;83.563;84.563;85.198;85.546;85.747;86.888;85.970;86.317;86.753;86.372;87.797;88.307;88.713;89.379;90.111;90.776;91.324;92.031;92.188;92.521;92.714;92.315;92.880;93.212;94.542;95.121;95.414;95.758;96.219;96.924;97.686;97.762;98.418;98.059;97.487;98.005;98.472;98.653;99.028;99.384;99.707;99.822;100.284;100.975;101.365;101.527;102.603;102.800;103.339;104.062;104.705;104.843;104.890;105.157;104.939;103.162;102.644;101.813;102.755;102.692;103.141;103.598;104.037;104.610;104.836;104.400;104.803;105.234;105.040;104.866;105.484;105.990;105.816;106.383;106.838;107.206;107.272;107.521;107.723;107.498;107.067;105.655;105.862;105.975;105.880;105.992;106.252;105.135;103.997;104.167;104.736;104.274;104.620;104.144;104.646;105.158;104.777;105.290;105.602;106.209;106.780;106.956;107.642;108.120;108.755;108.778;109.155;109.520;109.909;110.416;110.878;111.478;111.821;111.952;112.422;112.892;113.348;112.878;113.350;113.171;112.363;112.820;112.496;112.857;112.973;112.823;112.555;112.889;113.276;112.662;113.045;112.858;112.590;112.302;112.452;112.532;112.790;112.069;111.158;111.575;111.394;110.529;110.626;111.007;111.076;111.605;111.850;112.323;112.809;112.910;112.907;113.263;114.004;113.547;114.327;114.490;114.183;114.787;115.658;116.178;116.813;117.009;117.287;118.148;118.906;118.805;119.677;119.821
;2_Público;5_65 años y más;1_Hombre;11.972;12.050;12.190;12.283;12.354;12.446;12.503;12.528;12.579;11.839;11.914;11.987;11.828;11.939;12.039;12.028;12.137;12.234;12.365;12.472;12.610;12.463;11.927;11.806;11.461;11.491;11.463;11.486;11.462;11.451;11.545;11.562;11.296;11.255;10.961;10.962;10.733;10.137;10.150;10.190;10.119;10.115;10.197;10.235;10.224;10.181;10.246;10.307;10.169;10.124;9.983;9.971;10.028;9.873;9.830;9.268;9.083;8.902;8.714;8.639;8.590;8.617;8.582;8.578;8.519;8.530;8.620;8.414;8.045;7.917;7.836;7.656;7.480;7.531;7.591;7.513;7.554;7.632;7.622;7.684;7.756;7.776;7.780;7.804;7.482;7.528;7.558;7.542;7.540;7.208;6.866;6.687;6.648;6.658;6.485;6.448;6.321;6.390;6.428;6.312;6.370;6.276;6.323;6.358;6.337;6.373;6.370;6.427;6.385;6.307;6.299;6.186;6.221;6.254;6.290;6.376;6.394;6.392;6.379;6.380;6.260;6.247;6.265;6.183;6.317;6.104;6.123;6.143;6.078;5.999;5.995;6.025;5.890;5.912;5.948;5.919;5.980;5.966;5.923;5.908;5.870;5.798;5.827;5.780;5.628;5.630;5.724;5.619;5.673;5.634;5.681;5.706;5.758;5.816;5.845;5.897;5.873;5.897;5.939;5.830;5.799;5.866;5.901;5.986;6.055;6.073;6.126;6.148;6.107;6.125;6.131
;2_Público;5_65 años y más;2_Mujer;4.946;4.996;5.027;5.099;5.180;5.253;5.323;5.380;5.465;4.348;4.412;4.462;4.480;4.553;4.594;4.537;4.591;4.628;4.702;4.771;4.848;4.704;4.140;4.130;4.099;4.143;4.180;4.236;4.264;4.338;4.427;4.521;4.228;4.235;4.131;4.212;4.232;3.682;3.732;3.781;3.807;3.868;3.950;4.012;4.058;4.095;4.168;4.252;4.289;4.168;4.210;4.265;4.342;4.394;4.428;4.090;3.980;3.877;3.638;3.573;3.601;3.645;3.682;3.760;3.805;3.847;3.896;3.743;3.244;3.231;3.248;3.104;3.116;3.171;3.226;3.109;3.154;3.183;3.197;3.278;3.355;3.395;3.404;3.439;3.356;3.389;3.415;3.401;3.396;2.942;2.565;2.350;2.311;2.349;2.073;2.051;2.042;2.052;2.080;1.948;1.973;1.986;2.011;2.065;2.087;2.132;2.131;2.161;2.188;2.146;2.133;2.085;2.106;2.148;2.174;2.180;2.214;2.235;2.251;2.282;2.261;2.300;2.274;2.165;2.215;2.194;2.244;2.276;2.245;2.140;2.170;2.198;2.153;2.173;2.193;2.158;2.175;2.193;2.208;2.244;2.247;2.179;2.214;2.243;2.178;2.159;2.188;2.153;2.209;2.210;2.254;2.283;2.299;2.295;2.307;2.372;2.367;2.397;2.399;2.297;2.317;2.336;2.401;2.452;2.489;2.505;2.558;2.591;2.634;2.681;2.720
;3_Empleo doméstico;0_Menor a 15 años;1_Hombre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3_Empleo doméstico;0_Menor a 15 años;2_Mujer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3_Empleo doméstico;1_Entre 15 y 24 años;1_Hombre;497;494;499;505;503;495;502;517;540;569;566;554;555;548;550;564;581;642;643;655;651;667;658;660;699;685;695;722;758;791;796;808;812;828;841;837;838;834;842;852;843;833;843;875;877;865;856;839;859;861;874;844;842;863;884;876;882;905;890;883;915;930;934;958;943;918;931;940;951;960;951;941;948;970;981;997;1.005;984;968;935;938;935;934;922;913;904;878;901;896;880;868;862;854;848;851;853;858;811;822;808;812;811;815;845;852;847;841;836;835;849;854;850;828;822;805;808;797;802;797;789;792;786;791;779;770;750;721;702;704;699;700;685;697;709;730;659;634;619;617;615;615;603;598;589;582;578;596;599;601;612;603;599;599;586;589;601;602;617;614;621;619;597;602;595;580;581;570;563;581;565;559
;3_Empleo doméstico;1_Entre 15 y 24 años;2_Mujer;2.925;2.946;2.949;2.954;2.933;2.991;3.087;3.290;3.626;3.838;3.831;3.797;3.956;3.932;4.012;4.086;4.385;5.273;5.540;5.594;5.666;5.648;5.551;5.486;5.554;5.574;5.619;5.640;5.952;6.212;6.347;6.447;6.651;6.806;6.862;6.809;6.856;6.773;6.788;6.733;6.750;6.692;6.669;6.588;6.589;6.628;6.568;6.430;6.488;6.382;6.370;6.379;6.338;6.226;6.202;6.187;6.183;6.182;6.165;6.064;6.204;6.122;6.084;6.087;6.005;5.912;5.824;5.856;5.914;5.900;5.829;5.738;5.797;5.697;5.640;5.565;5.474;5.407;5.347;5.216;5.168;5.130;5.053;4.947;4.898;4.820;4.752;4.692;4.643;4.591;4.503;4.397;4.343;4.284;4.245;4.191;4.165;4.067;4.032;3.986;3.939;3.879;3.837;3.775;3.708;3.691;3.652;3.573;3.612;3.567;3.538;3.467;3.389;3.359;3.339;3.307;3.271;3.234;3.204;3.109;3.119;3.089;3.030;2.993;2.954;2.906;2.869;2.830;2.801;2.731;2.682;2.641;2.680;2.629;2.558;2.378;2.148;1.980;1.901;1.851;1.798;1.763;1.736;1.738;1.749;1.721;1.736;1.718;1.718;1.716;1.718;1.712;1.729;1.727;1.705;1.681;1.667;1.689;1.701;1.687;1.674;1.651;1.643;1.632;1.630;1.600;1.590;1.564;1.573;1.567;1.576
;3_Empleo doméstico;2_Entre 25 y 34 años;1_Hombre;1.380;1.398;1.421;1.431;1.426;1.446;1.468;1.523;1.582;1.616;1.641;1.641;1.698;1.686;1.706;1.717;1.754;1.858;1.918;1.948;1.963;1.978;1.977;1.998;2.055;2.069;2.105;2.137;2.199;2.254;2.271;2.307;2.324;2.332;2.352;2.372;2.406;2.416;2.450;2.510;2.521;2.514;2.496;2.493;2.491;2.498;2.513;2.502;2.549;2.519;2.499;2.539;2.541;2.560;2.581;2.564;2.563;2.543;2.529;2.502;2.545;2.547;2.551;2.526;2.555;2.563;2.551;2.580;2.583;2.578;2.568;2.568;2.585;2.575;2.570;2.553;2.570;2.564;2.559;2.534;2.521;2.503;2.497;2.484;2.489;2.458;2.458;2.463;2.446;2.434;2.431;2.442;2.441;2.428;2.387;2.398;2.405;2.401;2.406;2.391;2.381;2.362;2.362;2.364;2.372;2.355;2.353;2.331;2.344;2.334;2.312;2.310;2.280;2.273;2.253;2.254;2.223;2.239;2.237;2.212;2.231;2.205;2.189;2.193;2.178;2.161;2.142;2.148;2.140;2.155;2.156;2.153;2.139;2.099;2.112;2.043;2.003;1.979;1.948;1.928;1.920;1.937;1.922;1.894;1.863;1.846;1.858;1.848;1.833;1.846;1.845;1.849;1.830;1.813;1.792;1.782;1.782;1.769;1.767;1.767;1.748;1.740;1.737;1.730;1.730;1.713;1.700;1.692;1.716;1.695;1.687
;3_Empleo doméstico;2_Entre 25 y 34 años;2_Mujer;7.554;7.521;7.572;7.603;7.701;7.846;7.989;8.301;8.929;9.217;9.327;9.353;9.704;9.715;9.892;10.117;10.664;12.072;12.649;12.839;12.994;13.048;13.123;13.068;13.366;13.478;13.717;13.916;14.439;14.954;15.237;15.514;15.886;16.295;16.459;16.545;16.783;16.842;17.012;17.091;17.167;17.200;17.252;17.357;17.452;17.595;17.709;17.656;17.809;17.682;17.720;17.773;17.782;17.710;17.716;17.674;17.739;17.814;17.911;17.816;18.031;17.967;17.906;17.948;17.976;17.979;17.961;18.117;18.265;18.375;18.373;18.376;18.495;18.383;18.358;18.272;18.212;18.203;18.096;17.944;17.897;17.758;17.644;17.438;17.323;17.130;17.019;16.866;16.717;16.514;16.356;16.219;16.089;15.984;15.853;15.718;15.722;15.534;15.449;15.373;15.270;15.170;15.016;14.837;14.724;14.577;14.469;14.416;14.462;14.276;14.237;14.184;14.076;13.982;13.919;13.753;13.671;13.653;13.542;13.428;13.449;13.223;13.119;13.021;12.906;12.801;12.695;12.486;12.376;12.238;12.173;12.055;11.957;11.807;11.672;11.189;10.294;9.524;8.992;8.638;8.399;8.275;8.181;8.085;7.989;7.912;7.909;7.876;7.852;7.799;7.746;7.678;7.622;7.589;7.585;7.515;7.498;7.429;7.395;7.350;7.312;7.213;7.134;7.074;7.027;6.966;6.913;6.868;6.885;6.820;6.818
;3_Empleo doméstico;3_Entre 35 y 44 años;1_Hombre;1.449;1.448;1.451;1.474;1.484;1.504;1.517;1.554;1.579;1.608;1.622;1.643;1.673;1.659;1.656;1.690;1.734;1.837;1.871;1.884;1.901;1.912;1.928;1.935;2.008;2.032;2.059;2.099;2.150;2.202;2.237;2.293;2.310;2.347;2.380;2.376;2.416;2.406;2.432;2.445;2.466;2.499;2.512;2.539;2.534;2.545;2.550;2.563;2.604;2.621;2.618;2.625;2.644;2.668;2.684;2.699;2.700;2.721;2.705;2.705;2.737;2.744;2.757;2.773;2.761;2.758;2.749;2.761;2.766;2.787;2.790;2.791;2.824;2.820;2.833;2.843;2.853;2.861;2.860;2.872;2.890;2.873;2.872;2.861;2.859;2.863;2.867;2.846;2.833;2.839;2.811;2.812;2.796;2.795;2.779;2.763;2.755;2.778;2.796;2.776;2.776;2.770;2.754;2.778;2.763;2.747;2.741;2.741;2.775;2.777;2.808;2.806;2.804;2.796;2.790;2.799;2.789;2.794;2.793;2.772;2.819;2.789;2.803;2.767;2.769;2.771;2.766;2.770;2.795;2.774;2.803;2.788;2.819;2.792;2.813;2.742;2.701;2.639;2.632;2.599;2.568;2.578;2.571;2.565;2.550;2.515;2.518;2.539;2.538;2.535;2.507;2.490;2.487;2.503;2.502;2.503;2.509;2.506;2.505;2.493;2.471;2.465;2.464;2.471;2.459;2.433;2.414;2.403;2.397;2.371;2.366
;3_Empleo doméstico;3_Entre 35 y 44 años;2_Mujer;9.170;9.158;9.212;9.241;9.307;9.438;9.660;9.981;10.551;10.922;11.004;11.068;11.394;11.427;11.567;11.775;12.213;13.429;13.968;14.287;14.521;14.702;14.892;14.923;15.277;15.417;15.606;15.930;16.423;16.963;17.395;17.752;18.145;18.540;18.767;18.891;19.327;19.457;19.649;19.816;20.031;20.160;20.328;20.450;20.572;20.854;20.983;20.996;21.221;21.150;21.302;21.460;21.535;21.577;21.729;21.903;22.091;22.316;22.470;22.467;22.835;22.905;23.028;23.225;23.337;23.466;23.524;23.765;24.057;24.198;24.259;24.282;24.478;24.546;24.630;24.652;24.625;24.600;24.602;24.537;24.533;24.490;24.454;24.356;24.324;24.216;24.155;24.077;23.953;23.860;23.679;23.608;23.526;23.467;23.393;23.277;23.374;23.291;23.360;23.215;23.216;23.166;23.017;22.972;22.946;22.835;22.768;22.723;22.790;22.730;22.771;22.688;22.647;22.553;22.448;22.400;22.375;22.317;22.245;22.159;22.172;22.049;22.020;21.957;21.870;21.803;21.699;21.600;21.556;21.437;21.429;21.318;21.288;21.181;21.054;20.525;19.254;17.982;17.081;16.528;16.204;15.988;15.875;15.756;15.624;15.566;15.593;15.532;15.479;15.438;15.419;15.369;15.371;15.329;15.302;15.265;15.269;15.237;15.258;15.231;15.234;15.238;15.147;15.153;15.111;15.094;15.054;14.932;14.950;14.822;14.823
;3_Empleo doméstico;4_Entre 45 y 64 años;1_Hombre;2.159;2.164;2.155;2.167;2.192;2.222;2.253;2.286;2.314;2.343;2.383;2.385;2.446;2.451;2.508;2.535;2.574;2.666;2.723;2.761;2.810;2.845;2.874;2.907;3.003;3.029;3.085;3.114;3.193;3.284;3.331;3.398;3.464;3.505;3.560;3.585;3.637;3.667;3.718;3.750;3.804;3.858;3.902;3.927;3.956;4.017;4.066;4.100;4.175;4.192;4.246;4.292;4.345;4.389;4.455;4.512;4.555;4.622;4.656;4.661;4.694;4.686;4.682;4.660;4.681;4.690;4.698;4.755;4.778;4.810;4.831;4.827;4.875;4.882;4.896;4.885;4.907;4.919;4.917;4.907;4.928;4.933;4.925;4.914;4.913;4.917;4.895;4.904;4.896;4.884;4.879;4.892;4.912;4.896;4.903;4.890;4.904;4.916;4.917;4.894;4.924;4.916;4.955;5.000;5.007;4.985;5.013;5.002;5.015;5.004;5.010;5.018;5.009;5.004;4.984;5.021;5.050;5.046;5.050;5.034;5.033;5.044;5.057;5.063;5.049;5.061;5.046;5.031;5.059;5.052;5.078;5.080;5.074;5.081;5.083;5.017;4.925;4.848;4.792;4.794;4.780;4.800;4.782;4.779;4.708;4.715;4.737;4.762;4.752;4.785;4.800;4.786;4.784;4.782;4.783;4.774;4.792;4.796;4.812;4.826;4.809;4.792;4.799;4.795;4.794;4.807;4.783;4.792;4.806;4.816;4.842
;3_Empleo doméstico;4_Entre 45 y 64 años;2_Mujer;15.909;15.953;16.020;16.158;16.297;16.410;16.619;16.935;17.444;17.681;17.846;17.956;18.344;18.485;18.773;19.057;19.557;20.711;21.388;21.797;22.150;22.470;22.681;22.891;23.341;23.637;23.992;24.379;24.975;25.635;26.189;26.793;27.374;28.012;28.469;28.757;29.334;29.609;30.021;30.365;30.781;31.220;31.553;31.910;32.334;32.773;33.133;33.313;33.780;33.943;34.265;34.616;34.956;35.311;35.694;36.008;36.381;36.772;37.152;37.244;37.603;37.706;37.844;37.985;38.060;38.212;38.377;38.706;39.096;39.382;39.542;39.627;39.851;39.889;40.099;40.221;40.326;40.462;40.518;40.562;40.772;40.897;40.959;40.928;40.872;40.773;40.729;40.671;40.585;40.430;40.445;40.388;40.333;40.322;40.337;40.312;40.311;40.288;40.325;40.255;40.218;40.258;40.289;40.322;40.385;40.436;40.433;40.387;40.445;40.309;40.295;40.338;40.333;40.302;40.385;40.422;40.462;40.567;40.640;40.646;40.773;40.703;40.671;40.741;40.671;40.634;40.624;40.531;40.566;40.438;40.380;40.325;40.364;40.260;40.162;39.628;38.003;36.178;35.002;34.218;33.731;33.443;33.222;33.043;32.701;32.506;32.478;32.428;32.344;32.329;32.355;32.360;32.428;32.465;32.499;32.476;32.496;32.448;32.488;32.487;32.534;32.495;32.436;32.439;32.483;32.463;32.402;32.351;32.392;32.366;32.418
;3_Empleo doméstico;5_65 años y más;1_Hombre;355;357;360;370;369;366;377;388;386;381;381;385;400;399;403;399;391;405;408;420;416;428;439;432;456;459;478;497;499;525;544;555;571;579;594;597;627;635;646;656;670;696;711;729;745;769;772;778;778;772;794;805;806;808;829;847;852;866;871;894;900;876;877;871;871;867;878;906;919;930;922;927;933;922;926;939;940;945;951;958;965;981;979;980;992;990;982;984;996;993;990;985;982;978;984;990;995;992;997;995;1.009;1.005;1.000;1.006;999;995;1.002;1.014;1.013;1.029;1.034;1.023;1.036;1.043;1.047;1.047;1.051;1.052;1.057;1.054;1.063;1.062;1.059;1.062;1.074;1.081;1.095;1.097;1.084;1.090;1.086;1.077;1.073;1.066;1.074;1.067;1.053;1.036;1.010;1.018;1.023;1.018;1.032;1.031;1.035;1.018;1.029;1.027;1.019;994;991;990;1.007;1.001;1.000;1.003;1.000;998;987;971;978;976;960;965;960;951;946;948;948;939;939
;3_Empleo doméstico;5_65 años y más;2_Mujer;1.445;1.430;1.417;1.430;1.418;1.433;1.459;1.476;1.487;1.481;1.482;1.474;1.481;1.462;1.472;1.476;1.497;1.556;1.579;1.615;1.639;1.658;1.712;1.728;1.746;1.771;1.826;1.849;1.905;1.951;2.015;2.056;2.092;2.146;2.193;2.252;2.330;2.354;2.408;2.463;2.502;2.558;2.626;2.693;2.768;2.827;2.896;2.935;2.998;3.071;3.139;3.178;3.217;3.290;3.350;3.401;3.463;3.506;3.581;3.628;3.676;3.676;3.700;3.727;3.763;3.776;3.785;3.858;3.902;3.907;3.945;3.985;4.020;4.041;4.064;4.086;4.104;4.135;4.162;4.225;4.227;4.264;4.288;4.315;4.320;4.335;4.360;4.344;4.387;4.413;4.427;4.472;4.495;4.494;4.525;4.548;4.556;4.554;4.591;4.612;4.676;4.696;4.748;4.792;4.796;4.835;4.889;4.904;4.920;4.931;4.944;4.968;4.997;5.046;5.079;5.100;5.125;5.164;5.197;5.194;5.223;5.224;5.280;5.268;5.285;5.295;5.369;5.399;5.409;5.433;5.444;5.453;5.458;5.436;5.475;5.488;5.435;5.335;5.236;5.202;5.147;5.154;5.083;5.074;4.987;4.950;4.949;4.919;4.914;4.921;4.935;4.958;4.960;4.963;4.957;4.934;4.927;4.899;4.872;4.848;4.855;4.865;4.866;4.851;4.806;4.825;4.844;4.862;4.815;4.760;4.708
;4_Seguro Social Campesino;0_Menor a 15 años;1_Hombre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4_Seguro Social Campesino;0_Menor a 15 años;2_Mujer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;4_Seguro Social Campesino;1_Entre 15 y 24 años;1_Hombre;1.158;1.161;1.151;1.138;1.152;1.195;1.239;1.226;1.214;1.204;1.272;1.327;1.306;1.283;1.304;1.462;2.091;3.924;4.140;4.249;4.212;4.254;4.370;4.488;4.560;4.599;4.631;4.690;4.800;4.870;4.933;4.990;5.087;5.238;5.379;5.548;5.589;5.625;5.692;5.809;5.866;5.971;6.069;6.316;6.392;6.497;6.521;6.512;6.572;6.600;6.612;6.666;6.634;6.569;6.510;6.331;6.181;6.090;5.976;5.893;5.799;5.824;5.815;5.737;5.742;5.692;5.670;5.666;5.641;5.588;5.580;5.540;5.440;5.389;5.425;5.497;5.476;5.640;5.658;5.663;5.670;5.714;5.699;5.781;5.719;5.760;5.739;5.728;5.586;5.547;5.556;5.602;5.579;5.611;5.640;5.672;5.563;5.548;5.564;5.614;5.634;5.729;5.606;5.454;5.346;5.291;5.174;5.111;4.989;4.891;4.765;4.674;4.591;4.505;4.494;4.582;4.639;4.620;4.816;5.015;4.998;5.118;5.045;4.944;4.883;4.757;4.783;4.774;4.875;4.904;4.891;4.907;4.850;4.805;4.715;4.652;4.552;4.461;4.383;4.285;4.231;4.145;4.195;4.237;4.194;4.126;4.153;4.149;4.169;4.165;4.174;4.192;4.228;4.250;4.240;4.288;4.292;4.285;4.281;4.270;4.219;4.193;4.099;4.121;4.099;4.070;4.094;4.078;4.038;4.027;3.979
;4_Seguro Social Campesino;1_Entre 15 y 24 años;2_Mujer;153;159;154;158;163;162;165;161;159;173;178;196;188;187;191;209;279;572;586;600;609;639;644;656;672;680;693;725;756;787;825;890;963;1.054;1.170;1.246;1.334;1.437;1.687;1.901;2.133;2.351;2.546;2.700;2.991;3.403;3.530;3.600;3.684;3.721;3.778;3.878;3.963;4.086;4.200;4.172;4.238;4.276;4.326;4.347;4.317;4.370;4.375;4.464;4.482;4.504;4.572;4.605;4.590;4.630;4.671;4.698;4.698;4.677;4.728;4.838;4.857;4.921;4.941;5.025;5.082;5.171;5.197;5.240;5.142;5.133;5.082;5.089;4.978;4.936;4.910;4.887;4.832;4.839;4.871;4.920;4.891;4.900;4.914;4.932;4.989;4.986;4.908;4.796;4.730;4.687;4.573;4.517;4.429;4.326;4.229;4.144;4.052;4.011;3.996;4.086;4.127;4.149;4.281;4.420;4.426;4.468;4.402;4.354;4.371;4.306;4.300;4.288;4.332;4.344;4.326;4.312;4.251;4.232;4.147;4.111;4.037;3.981;3.919;3.898;3.839;3.803;3.809;3.816;3.770;3.754;3.735;3.707;3.725;3.752;3.789;3.839;3.894;3.941;3.977;4.027;4.024;4.026;4.021;4.036;4.050;4.051;4.013;4.040;4.028;4.015;4.034;4.047;3.995;4.010;4.006
;4_Seguro Social Campesino;2_Entre 25 y 34 años;1_Hombre;6.975;7.083;7.130;7.115;7.172;7.217;7.368;7.381;7.386;7.409;7.623;7.944;7.956;7.912;7.951;8.782;12.054;21.785;23.057;23.450;23.346;23.466;23.783;24.263;24.557;24.869;24.856;25.074;25.220;25.386;25.487;25.771;26.122;26.345;26.720;27.123;27.296;27.418;27.542;27.787;28.168;28.382;28.783;29.441;29.530;29.423;29.706;29.897;30.213;30.424;30.613;30.648;30.592;30.364;30.218;29.997;29.701;29.553;29.365;29.272;29.077;29.197;29.163;29.208;29.113;28.961;28.793;28.679;28.607;28.429;28.444;28.268;28.100;27.955;27.869;27.866;27.883;28.242;28.251;28.196;28.283;28.339;28.375;28.554;28.319;28.343;28.247;28.067;27.727;27.504;27.333;27.270;27.165;27.107;27.054;27.028;26.901;26.824;26.779;26.644;26.620;26.520;26.298;26.001;25.787;25.683;25.450;25.322;24.975;24.665;24.323;24.038;23.795;23.506;23.436;23.659;23.733;23.732;24.072;24.402;24.403;24.438;24.334;24.014;23.893;23.688;23.601;23.529;23.562;23.467;23.416;23.343;23.181;23.032;22.834;22.732;22.531;22.270;21.935;21.814;21.626;21.473;21.379;21.362;21.144;21.011;20.864;20.806;20.722;20.579;20.471;20.392;20.249;20.150;19.999;19.903;19.758;19.639;19.460;19.318;19.122;19.001;18.870;18.757;18.499;18.352;18.230;18.116;17.960;17.886;17.702
